Recording,Participant,Timeline,TOI,Interval,Media,AOI,AOI_size,Duration_of_interval,Start_of_interval,Total_duration_of_fixations,Average_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Total_duration_of_Glances,Number_of_Glances
UXRecording3,UXP32,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,recommended_items,80771,11866,30000,2110,211,10,1916,769,2
UXRecording3,UXP32,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,reviews_section,58481,12225,30000,588,237,2,7241,541,1
UXRecording3,UXP32,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,shipping_info_target,12049,12676,30000,724,579,1,8932,248,0
UXRecording3,UXP32,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,footer_links,36102,11245,30000,340,170,2,11245,482,2
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,hero_banner,118487,12493,0,2207,165,10,425,856,3
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,product_image,103860,12077,0,2540,222,11,559,1080,3
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,checkout_target,15195,12648,0,966,663,1,6346,257,1
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,add_to_cart_target,17282,11555,0,1178,409,2,6576,286,1
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,promo_popup,47119,12693,0,2081,248,8,517,1423,3
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,price_label,9790,12492,0,828,468,1,3682,196,1
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,navigation_menu,30652,12206,0,1358,194,7,1163,810,2
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,search_bar_target,20630,11785,0,700,367,1,4348,264,1
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,recommended_items,75323,11841,0,1840,184,10,1459,754,3
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,reviews_section,56240,11966,0,766,383,2,5526,461,1
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,shipping_info_target,13126,12177,0,932,466,2,7708,243,0
UXRecording1,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,footer_links,38353,11478,0,308,154,2,8671,563,2
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,hero_banner,128759,11822,15000,3332,238,14,309,1205,4
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,product_image,90463,12642,15000,2690,269,10,575,1417,4
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,checkout_target,15439,12592,15000,748,439,1,7209,186,1
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,add_to_cart_target,16346,11575,15000,1312,527,2,6531,299,1
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,promo_popup,45585,12121,15000,1568,196,8,558,1035,3
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,price_label,9016,12178,15000,940,470,2,2361,371,1
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,navigation_menu,33530,11422,15000,1314,219,6,1027,719,3
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,search_bar_target,17725,11125,15000,0,0,0,11125,276,0
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,recommended_items,74333,11851,15000,1980,180,11,1507,937,3
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,reviews_section,55887,12109,15000,873,291,3,7504,407,1
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,shipping_info_target,12651,11707,15000,902,436,2,6379,248,0
UXRecording2,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,footer_links,36937,11226,15000,196,196,1,10928,355,1
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,hero_banner,120588,11767,30000,2898,163,11,294,1072,4
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,product_image,91223,12252,30000,2434,271,7,730,1349,4
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,checkout_target,13762,11473,30000,980,402,2,8393,220,0
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,add_to_cart_target,17059,12473,30000,1323,390,3,4040,273,1
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,promo_popup,46066,11200,30000,1946,142,6,635,1150,2
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,price_label,9009,12052,30000,900,450,2,2442,280,1
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,navigation_menu,34127,12422,30000,1139,137,5,1095,964,2
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,search_bar_target,17975,12173,30000,0,0,0,12173,189,1
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,recommended_items,74555,12529,30000,1756,153,6,2024,1296,4
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,reviews_section,60282,12924,30000,1068,356,3,7066,400,2
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,shipping_info_target,12295,12023,30000,652,435,1,6822,239,0
UXRecording3,UXP33,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,footer_links,39115,11362,30000,185,177,1,11362,469,1
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,hero_banner,124284,11694,0,2668,255,10,472,877,3
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,product_image,96381,11784,0,2340,260,9,808,1162,4
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,checkout_target,13658,11362,0,992,496,2,5513,307,0
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,add_to_cart_target,16766,12815,0,848,392,2,4553,251,0
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,promo_popup,45857,12175,0,2270,227,10,401,973,3
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,price_label,9577,11733,0,0,0,0,11733,223,1
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,navigation_menu,35202,11853,0,1190,137,5,1295,700,3
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,search_bar_target,19829,12838,0,0,0,0,12838,337,1
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,recommended_items,80489,11164,0,1881,212,7,1778,1205,2
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,reviews_section,55359,12470,0,585,283,2,7938,532,1
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,shipping_info_target,11912,12790,0,867,400,1,8002,146,0
UXRecording1,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,footer_links,36820,12118,0,296,148,2,10735,573,2
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,hero_banner,119528,11156,15000,3528,252,14,480,1178,4
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,product_image,105170,11994,15000,2830,283,10,811,776,2
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,checkout_target,14601,12489,15000,1020,647,1,8396,181,1
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,add_to_cart_target,16111,12699,15000,0,0,0,12699,397,1
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,promo_popup,46802,12917,15000,1833,148,11,421,1694,3
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,price_label,9124,11416,15000,778,426,1,2376,314,1
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,navigation_menu,33651,12820,15000,1169,167,7,942,617,2
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,search_bar_target,20468,12236,15000,1100,484,2,4080,214,0
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,recommended_items,70298,12707,15000,1449,161,9,1299,1133,2
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,reviews_section,54960,11926,15000,686,343,2,5628,448,1
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,shipping_info_target,12880,11310,15000,917,413,1,6494,172,0
UXRecording2,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,footer_links,39909,11570,15000,280,140,2,10743,352,2
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,hero_banner,112960,12686,30000,2360,236,10,441,1646,3
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,product_image,101669,11514,30000,2238,220,9,518,1421,3
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,checkout_target,14943,12950,30000,820,410,2,6915,289,1
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,add_to_cart_target,16987,12686,30000,1174,587,2,4176,289,1
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,promo_popup,48033,12515,30000,1327,141,7,408,1462,5
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,price_label,9196,11090,30000,600,430,1,3501,286,1
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,navigation_menu,31929,11477,30000,1046,141,4,928,1008,3
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,search_bar_target,18090,11369,30000,969,418,2,3505,180,0
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,recommended_items,79910,12931,30000,1486,146,10,1473,1225,3
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,reviews_section,57756,12743,30000,972,324,3,5060,471,1
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,shipping_info_target,13085,11295,30000,646,418,1,6593,244,1
UXRecording3,UXP34,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,footer_links,41668,12730,30000,270,145,1,11132,375,2
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,hero_banner,121828,11057,0,2180,218,10,525,1060,3
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,product_image,98178,12552,0,2388,199,12,599,1332,2
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,checkout_target,13214,12180,0,939,658,1,4923,233,0
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,add_to_cart_target,16414,12364,0,1551,517,3,5855,337,1
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,promo_popup,42673,11106,0,2365,215,11,566,1739,4
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,price_label,8590,11864,0,628,298,2,3749,214,1
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,navigation_menu,31723,12348,0,1049,158,4,1447,998,2
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,search_bar_target,19561,12913,0,1344,448,3,3881,257,1
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,recommended_items,72212,12473,0,1899,211,9,1841,771,3
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,reviews_section,58967,12241,0,514,233,2,6928,462,2
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,shipping_info_target,12496,12241,0,778,389,2,9905,250,0
UXRecording1,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,footer_links,38535,12433,0,410,205,2,7599,635,1
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,hero_banner,121587,11302,15000,2439,167,8,517,1170,2
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,product_image,94808,11858,15000,2560,256,10,647,1116,3
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,checkout_target,14504,11509,15000,999,451,2,7380,157,1
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,add_to_cart_target,16118,12151,15000,972,486,2,5880,387,1
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,promo_popup,42212,11361,15000,2100,210,10,428,1755,4
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,price_label,8714,11265,15000,770,369,2,2969,245,1
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,navigation_menu,33687,12703,15000,1029,147,7,1340,734,3
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,search_bar_target,19323,12593,15000,0,0,0,12593,298,1
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,recommended_items,73397,12226,15000,1354,170,6,1258,956,2
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,reviews_section,54411,11142,15000,594,272,2,5686,502,1
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,shipping_info_target,13479,12295,15000,769,352,1,8130,235,1
UXRecording2,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,footer_links,41610,12472,15000,254,176,1,6889,588,2
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,hero_banner,124153,11785,30000,3480,232,15,318,1313,4
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,product_image,91486,11842,30000,1638,259,6,658,1011,2
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,checkout_target,15231,12167,30000,1108,554,2,7415,238,0
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,add_to_cart_target,15669,11937,30000,1092,345,2,4702,335,1
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,promo_popup,48017,12710,30000,2574,234,11,390,1702,4
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,price_label,9469,12357,30000,966,483,2,3530,222,0
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,navigation_menu,35128,12719,30000,1174,188,4,1001,1047,4
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,search_bar_target,20215,11507,30000,0,0,0,11507,261,0
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,recommended_items,70215,11791,30000,1436,155,8,1716,926,2
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,reviews_section,58706,12902,30000,766,239,2,5633,410,1
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,shipping_info_target,12781,11595,30000,702,351,2,5748,240,0
UXRecording3,UXP35,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,footer_links,39356,11879,30000,269,127,1,8772,394,2
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,hero_banner,114032,11807,0,2678,206,13,509,1036,2
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,product_image,92346,11909,0,2569,227,6,642,1231,4
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,checkout_target,14752,11218,0,1298,649,2,5985,158,1
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,add_to_cart_target,17317,12480,0,884,552,1,4510,396,1
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,promo_popup,41949,12423,0,1760,176,10,567,1316,5
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,price_label,8631,12736,0,877,347,2,3665,230,1
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,navigation_menu,32872,11606,0,1222,170,4,1500,742,2
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,search_bar_target,17686,12528,0,864,335,2,3095,229,0
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,recommended_items,74322,11140,0,1440,144,10,1878,895,4
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,reviews_section,53342,12052,0,768,256,3,4864,413,1
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,shipping_info_target,13773,12139,0,948,474,2,6253,205,0
UXRecording1,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,1,Checkout mockup,footer_links,38182,11507,0,254,145,1,11499,397,1
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,hero_banner,130762,11770,15000,3376,211,16,302,1259,3
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,product_image,97603,12053,15000,1956,246,6,750,1318,3
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,checkout_target,14408,12397,15000,1318,659,2,9135,299,1
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,add_to_cart_target,17495,11506,15000,1058,529,2,4696,393,0
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,promo_popup,44960,12104,15000,1782,162,11,555,1792,3
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,price_label,9432,11966,15000,738,369,2,2220,228,0
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,navigation_menu,35457,11389,15000,1148,199,5,1093,533,3
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,search_bar_target,18271,11157,15000,1034,427,2,4537,252,0
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,recommended_items,80879,12879,15000,1865,156,8,1145,1017,2
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,reviews_section,54227,12302,15000,676,338,2,4813,439,1
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,shipping_info_target,13492,11634,15000,776,348,1,8241,216,0
UXRecording2,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,2,Checkout mockup,footer_links,36848,12529,15000,265,163,1,11580,530,1
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,hero_banner,128430,12870,30000,2145,195,11,452,1407,3
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,product_image,93955,11218,30000,2437,266,6,483,1281,3
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,checkout_target,14461,11609,30000,1092,546,2,8017,246,0
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,add_to_cart_target,17350,12575,30000,1632,544,3,4854,314,0
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,promo_popup,42733,11516,30000,2111,172,9,630,1391,4
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,price_label,9168,11906,30000,868,434,2,3821,328,0
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,navigation_menu,32824,11703,30000,872,218,4,1055,680,3
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,search_bar_target,19016,12899,30000,1093,472,2,3708,201,1
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,recommended_items,74209,11556,30000,1530,170,9,1139,1272,2
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,reviews_section,53868,11848,30000,758,330,2,4729,576,1
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,shipping_info_target,13369,12309,30000,870,435,2,6159,210,0
UXRecording3,UXP36,EcommerceCheckoutTimeline,Ecommerce_Checkout_Page,3,Checkout mockup,footer_links,37495,11760,30000,227,126,1,11365,403,2
